Title,Year,Link,Authors,Abstract
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00685/full,Laura Sagliano; Luigi Trojano; Katja Amoriello; Michela Migliozzi; Francesca D’Olimpio,"Attentional biases toward threats have been described in high anxious individuals and in clinical samples whereas they have been rarely reported in non-clinical samples . Three kinds of ABTs have been identified but their mechanisms and time courses are still unclear. This study aimed to understand ABTs mechanisms and timing in low trait anxiety and high trait anxiety anxious individuals. In particular, in an exogenous cueing task we used threatening or neutral stimuli as peripheral cues with three presentation times . The main results showed that HTA individuals have an attentional facilitation bias at ms whereas LTA individuals show attentional avoidance and difficulty to disengage from threatening stimuli at ms . Such findings demonstrate that threat biases attention with specific mechanisms and time courses, and that anxiety levels modulate attention allocation."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00625/full,Gerhard Schurz,"In the first part of the paper , I argue that Elqayam and Evan's distinction between normative and instrumental conceptions of cognitive rationality corresponds to deontological vs. teleological accounts in meta-ethics. I suggest that Elqayam and Evans' distinction be replaced by the distinction between a-priori intuition-based vs. a-posteriori success-based accounts of cognitive rationality. The value of cognitive success lies in its instrumental rationality for almost-all practical purposes. In the second part , I point out that the Elqayam and Evans's distinction between normative and instrumental rationality is coupled with a second distinction: between logically general vs. locally adaptive accounts of rationality. I argue that these are two independent distinctions that should be treated as independent dimensions. I also demonstrate that logically general systems of reasoning can be instrumentally justified. However, such systems can only be cognitively successful if they are paired with successful inductive reasoning, which is the area where the program of adaptive rationality emerged, because there are no generally optimal inductive reasoning methods. I argue that the practical necessity of reasoning under changing environments constitutes a dilemma for ecological rationality, which I attempt to solve within a dual account of rationality."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00653/full,"Sally Olderbak; Claudia Sassenrath,; Johannes Keller; Oliver Wilhelm","Empathy refers to the thoughts and feelings of one individual in response to the observed experiences of another individual. Empathy, however, can occur toward persons experiencing a variety of emotions, raising the question of whether or not empathy can be emotion specific. This paper discusses theoretical and empirical support for the emotion specificity of empathy. We present a new measure, the Emotion Specific Empathy questionnaire, which assesses affective and cognitive empathy for the six basic emotions. This paper presents the measure's psychometric qualities and demonstrates, through a series of models, the discriminant validity between emotion specific empathies suggesting empathy is emotion specific. Results and implications are discussed."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00673/full,"Spencer D. Kelly,; Yukari Hirata,; Michael Manansala,; Jessica Huang,","Co-speech hand gestures are a type of multimodal input that has received relatively little attention in the context of second language learning. The present study explored the role that observing and producing different types of gestures plays in learning novel speech sounds and word meanings in an L. Naïve English-speakers were taught two components of Japanese—novel phonemic vowel length contrasts and vocabulary items comprised of those contrasts—in one of four different gesture conditions: Syllable Observe, Syllable Produce, Mora Observe, and Mora Produce. Half of the gestures conveyed intuitive information about syllable structure, and the other half, unintuitive information about Japanese mora structure. Within each Syllable and Mora condition, half of the participants only observed the gestures that accompanied speech during training, and the other half also produced the gestures that they observed along with the speech. The main finding was that participants across all four conditions had similar outcomes in two different types of auditory identification tasks and a vocabulary test. The results suggest that hand gestures may not be well suited for learning novel phonetic distinctions at the syllable level within a word, and thus, gesture-speech integration may break down at the lowest levels of language processing and learning."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00496/full,Nancy Raitano Lee; Gregory L. Wallace; Armin Raznahan; Liv S. Clasen; Jay N. Giedd,"While researchers have gained a richer understanding of the neural correlates of executive function in adulthood, much less is known about how these abilities are represented in the developing brain and what structural brain networks underlie them. Thus, the current study examined how individual differences in executive function, as measured by the Trail Making Test , relate to structural covariance in the pediatric brain. The sample included unrelated, typically developing youth , ages – years, who completed a structural MRI scan of the brain and the Halstead-Reitan TMT . TMT scores used to index executive function included those that evaluated set-shifting ability: Trails B time and the difference in time between Trails B and A . Anatomical coupling was measured by examining correlations between mean cortical thickness across the entire cortical ribbon and individual vertex thickness measured at ~, vertices. To examine how TMT scores related to anatomical coupling strength, linear regression was utilized and the interaction between age-normed TMT scores and both age and sex-normed MCT was used to predict vertex thickness. Results revealed that stronger Trails B scores were associated with greater anatomical coupling between a large swath of prefrontal cortex and the rest of cortex. For the difference between Trails B and A, a network of regions in the frontal, temporal, and parietal lobes was found to be more tightly coupled with the rest of cortex in stronger performers. This study is the first to highlight the importance of structural covariance in in the prediction of individual differences in executive function skills in youth. Thus, it adds to the growing literature on the neural correlates of childhood executive functions and identifies neuroanatomic coupling as a biological substrate that may contribute to executive function and dysfunction in childhood."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00678/full,Nicholas Altieri; Daniel Hudock,"Research in audiovisual speech perception has demonstrated that sensory factors such as auditory and visual acuity are associated with a listener's ability to extract and combine auditory and visual speech cues. This case study report examined audiovisual integration using a newly developed measure of capacity in a sample of hearing-impaired listeners. Capacity assessments are unique because they examine the contribution of reaction-time as well as accuracy to determine the extent to which a listener efficiently combines auditory and visual speech cues relative to independent race model predictions. Multisensory speech integration ability was examined in two experiments: an open-set sentence recognition and a closed set speeded-word recognition study that measured capacity. Most germane to our approach, capacity illustrated speed-accuracy tradeoffs that may be predicted by audiometric configuration. Results revealed that some listeners benefit from increased accuracy, but fail to benefit in terms of speed on audiovisual relative to unisensory trials. Conversely, other listeners may not benefit in the accuracy domain but instead show an audiovisual processing time benefit."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00607/full,"Julia F. Christensen; Albert Flexas; Margareta Calabrese; Nadine K. Gut,; Antoni Gomila","We propose a revised set of moral dilemmas for studies on moral judgment. We selected a total of moral dilemmas available in the literature and fine-tuned them in terms of four conceptual factors and methodological aspects of the dilemma formulation that have been shown to influence moral judgment. Second, we obtained normative codings of arousal and valence for each dilemma showing that emotional arousal in response to moral dilemmas depends crucially on the factors Personal Force, Benefit Recipient, and Intentionality. Third, we validated the dilemma set confirming that people's moral judgment is sensitive to all four conceptual factors, and to their interactions. Results are discussed in the context of this field of research, outlining also the relevance of our RT effects for the Dual Process account of moral judgment. Finally, we suggest tentative theoretical avenues for future testing, particularly stressing the importance of the factor Intentionality in moral judgment. Additionally, due to the importance of cross-cultural studies in the quest for universals in human moral cognition, we provide the new set dilemmas in six languages . The norming values provided here refer to the Spanish dilemma set."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00586/full,"Audrey Bürki,; Marina Laganaro","Words are rarely produced in isolation. Yet, our understanding of multi-word production, and especially its time course, is still rather poor. In this research, we use event-related potentials to examine the production of multi-word noun phrases in the context of overt picture naming. We track the processing costs associated with the production of these noun phrases as compared with the production of bare nouns, from picture onset to articulation. Behavioral results revealed longer naming latencies for French noun phrases with determiners and pre-nominal adjectives than for noun phrases with a determiner , or bare nouns . The spatio-temporal analysis of the ERPs revealed differences in the duration of stable global electrophysiological patterns as a function of utterance format in two time windows, from ~ to ms after picture onset, and from ~ ms after picture onset to ms before articulation. These findings can be accommodated in the following model. During grammatical encoding , the noun and adjective lemmas are accessed in parallel, followed by the selection of the gender-agreeing determiner. Phonological encoding operates sequentially. As a consequence, the phonological encoding process is longer for longer utterances. In addition, when determiners are repeated across trials, their phonological encoding can be anticipated or primed, resulting in a shortened encoding process."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00670/full,Nicholas J. Sexton; Richard P. Cooper,"Random number generation is a complex cognitive task for human subjects, requiring deliberative control to avoid production of habitual, stereotyped sequences. Under various manipulations the performance of human subjects deteriorates, as reflected in a number of qualitatively distinct, dissociable biases. For example, the intrusion of stereotyped behavior increases at faster rates of generation. Theoretical accounts of the task postulate that it requires the integrated operation of multiple, computationally heterogeneous cognitive control processes. We present a computational model of RNG, within the framework of a novel, neuropsychologically-inspired cognitive architecture, ESPro. Manipulating the rate of sequence generation in the model reproduced a number of key effects observed in empirical studies, including increasing sequence stereotypy at faster rates. Within the model, this was due to time limitations on the interaction of supervisory control processes, namely, task setting, proposal of responses, monitoring, and response inhibition. The model thus supports the fractionation of executive function into multiple, computationally heterogeneous processes."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00669/full,Alejandro Lleras; Simona Buetti,"In a typical pop-out task, there is one target and a varying number of distractor stimuli. Now imagine a target-absent display in the context of a pop-out task: all items are identical, and it is decidedly easy to conclude that all items in the display are distractors, precisely because there is no target to select on that display. One may be tempted to say that, as far as the attention system is concerned, these two types of distractors are the same: target-present distractors and target-absent distractors. The present study proposes that this is actually not the case. Target-absent distractors can sometimes produce inter-trial effects that their close-cousins, the target-present distractors, cannot. We used a letters/numbers categorical oddball task to demonstrate this difference. The results are interpreted in the context of recent findings in cognitive neuroscience as well as cognitive modeling."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00603/full,Charlotte Zenner; Solveig Herrnleben-Kurz; Harald Walach,"Mindfulness programs for schools are popular. We systematically reviewed the evidence regarding the effects of school-based mindfulness interventions on psychological outcomes, using a comprehensive search strategy designed to locate both published and unpublished studies. Systematic searches in databases were performed in August . Further studies were identified via hand search and contact with experts. Two reviewers independently extracted the data, also selecting information about intervention programs , feasibility, and acceptance. Twenty-four studies were identified, of which were published. Nineteen studies used a controlled design. In total, students were instructed in mindfulness, with serving as controls, ranging from grade to . Overall effect sizes were Hedge's g = . between groups and g = . within groups . Between group effect sizes for domains were: cognitive performance g = ., stress g = ., resilience g = ., , emotional problems g = . third person ratings g = . . All in all, mindfulness-based interventions in children and youths hold promise, particularly in relation to improving cognitive performance and resilience to stress. However, the diversity of study samples, variety in implementation and exercises, and wide range of instruments used require a careful and differentiated examination of data. There is great heterogeneity, many studies are underpowered, and measuring effects of Mindfulness in this setting is challenging. The field is nascent and recommendations will be provided as to how interventions and research of these interventions may proceed."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00623/full,"Ekaterina P. Volkova,; Betty J. Mohler; Trevor J. Dodds; Joachim Tesch; Heinrich H. Bülthoff,","Humans can recognize emotions expressed through body motion with high accuracy even when the stimuli are impoverished. However, most of the research on body motion has relied on exaggerated displays of emotions. In this paper we present two experiments where we investigated whether emotional body expressions could be recognized when they were recorded during natural narration. Our actors were free to use their entire body, face, and voice to express emotions, but our resulting visual stimuli used only the upper body motion trajectories in the form of animated stick figures. Observers were asked to perform an emotion recognition task on short motion sequences using a large and balanced set of emotions . Even with only upper body motion available, our results show recognition accuracy significantly above chance level and high consistency rates among observers. In our first experiment, that used more classic emotion induction setup, all emotions were well recognized. In the second study that employed narrations, four basic emotion categories , three non-basic emotion categories and the “neutral” category were recognized above chance. Interestingly, especially in the second experiment, observers showed a bias toward anger when recognizing the motion sequences for emotions. We discovered that similarities between motion sequences across the emotions along such properties as mean motion speed, number of peaks in the motion trajectory and mean motion span can explain a large percent of the variation in observers' responses. Overall, our results show that upper body motion is informative for emotion recognition in narrative scenarios."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00675/full,Kenny Skagerlund; Ulf Träff,"Developmental dyscalculia is a learning disorder associated with impairments in a preverbal non-symbolic approximate number system pertaining to areas in and around the intraparietal sulcus . The current study sought to enhance our understanding of the developmental trajectory of the ANS and symbolic number processing skills, thereby getting insight into whether a deficit in the ANS precedes or is preceded by impaired symbolic and exact number processing. Recent work has also suggested that humans are endowed with a shared magnitude system in the brain. We therefore investigated whether children with DD demonstrated a general magnitude deficit, stemming from the proposed magnitude system, rather than a specific one limited to numerical quantity. Fourth graders with DD were compared to age-matched controls and a group of ability-matched second graders, on a range of magnitude processing tasks pertaining to space, time, and number. Children with DD displayed difficulties across all magnitude dimensions compared to age-matched peers and showed impaired ANS acuity compared to the younger, ability-matched control group, while exhibiting intact symbolic number processing. We conclude that children with DD suffer from a general magnitude-processing deficit, a shared magnitude system likely exists, and a symbolic number-processing deficit in DD tends to be preceded by an ANS deficit."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00630/full,"Wing-Yee Chow,; Shevaun Lewis,; Colin Phillips,",Real-time interpretation of pronouns is sometimes sensitive to the presence of grammatically-illicit antecedents and sometimes not. This occasional sensitivity has been taken as evidence that structural constraints do not immediately impact the initial antecedent retrieval for pronoun interpretation. We argue that it is important to separate effects that reflect the initial antecedent retrieval process from those that reflect later processes. We present results from five reading comprehension experiments. Both the current results and previous evidence support the hypothesis that agreement features and structural constraints immediately constrain the antecedent retrieval process for pronoun interpretation. Occasional sensitivity to grammatically-illicit antecedents may be due to repair processes triggered when the initial retrieval fails to return a grammatical antecedent.
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00641/full,Richard A. Chechile,"In the area of memory research there have been two rival approaches for memory measurement—signal detection theory and multinomial processing trees . Both approaches provide measures for the quality of the memory representation, and both approaches provide for corrections for response bias. In recent years there has been a strong case advanced for the MPT approach because of the finding of stochastic mixtures on both target-present and target-absent tests. In this paper a case is made that perceptual detection, like memory recognition, involves a mixture of processes that are readily represented as a MPT model. The Chechile P memory measurement model is modified in order to apply to the case of perceptual detection. This new MPT model is called the Perceptual Detection model. The properties of the PD model are developed, and the model is applied to some existing data of a radiologist examining CT scans. The PD model brings out novel features that were absent from a standard SDT analysis. Also the topic of optimal parameter estimation on an individual-observer basis is explored with Monte Carlo simulations. These simulations reveal that the mean of the Bayesian posterior distribution is a more accurate estimator than the corresponding maximum likelihood estimator . Monte Carlo simulations also indicate that model estimates based on only the data from an individual observer can be improved upon by an adjustment that takes into account the parameter estimate based on the data pooled across all the observers. The adjustment of the estimate for an individual is discussed as an analogous statistical effect to the improvement over the individual MLE demonstrated by the James–Stein shrinkage estimator in the case of the multiple-group normal model."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00596/full,"Joscelyn E. Fisher,; Gregory A. Miller,; Sarah M. Sass,; Rebecca Levin Silton,; J. Christopher Edgar,; Jennifer L. Stewart,; Jing Zhou; Wendy Heller","Suspiciousness is usually classified as a symptom of psychosis, but it also occurs in depression and anxiety disorders. Though how suspiciousness overlaps with depression is not obvious, suspiciousness does seem to overlap with anxious apprehension and anxious arousal . However, suspiciousness also has unique characteristics . Given that both anxiety and suspiciousness have been associated with abnormalities in emotion processing, it is unclear whether it is the unique characteristics of suspiciousness or the overlap with anxiety that drive abnormalities in emotion processing. Event-related brain potentials were obtained during an emotion-word Stroop task. Results indicated that suspiciousness interacts with anxious apprehension to modulate initial stimulus perception processes. Suspiciousness is associated with attention to all stimuli regardless of emotion content. In contrast, anxious arousal is associated with a later response to emotion stimuli only. These results suggest that suspiciousness and anxious apprehension share overlapping processes, but suspiciousness alone is associated with a hyperactive early vigilance response. Depression did not interact with suspiciousness to predict response to emotion stimuli. These findings suggest that it may be informative to assess suspiciousness in conjunction with anxiety in order to better understand how these symptoms interact and contribute to dysfunctional emotion processing."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00635/full,Manuel C. Voelkle; Natalie C. Ebner; Ulman Lindenberger; Michaela Riediger,"This article addresses four interrelated research questions: Does experienced mood affect emotion perception in faces and is this perception mood-congruent or mood-incongruent? Are there age-group differences in the interplay between experienced mood and emotion perception? Does emotion perception in faces change as a function of the temporal sequence of study sessions and stimuli presentation, and does emotion perception in faces serve a mood-regulatory function? One hundred fifty-four adults of three different age groups were asked to provide multidimensional emotion ratings of a total of face pictures of younger, middle-aged, and older men and women, each displaying six different prototypical emotional expressions. By analyzing the likelihood of ascribing an additional emotional expression to a face whose primary emotion had been correctly recognized, the multidimensional rating approach permits the study of emotion perception while controlling for emotion recognition. Following up on previous research on mood responses to recurring unpleasant situations using the same dataset , crossed random effects analyses supported a mood-congruent relationship between experienced mood and perceived emotions in faces. In particular older adults were more likely to perceive happiness in faces when being in a positive mood and less likely to do so when being in a negative mood. This did not apply to younger adults. Temporal sequence of study sessions and stimuli presentation had a strong effect on the likelihood of ascribing an additional emotional expression. In contrast to previous findings, however, there was neither evidence for a change from mood-congruent to mood-incongruent responses over time nor evidence for a mood-regulatory effect."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00646/full,Friedrich Platz; Reinhard Kopiez; Andreas C. Lehmann; Anna Wolf,"Deliberate practice is a task-specific structured training activity that plays a key role in understanding skill acquisition and explaining individual differences in expert performance. Relevant activities that qualify as DP have to be identified in every domain. For example, for training in classical music, solitary practice is a typical training activity during skill acquisition. To date, no meta-analysis on the quantifiable effect size of deliberate practice on attained performance in music has been conducted. Yet the identification of a quantifiable effect size could be relevant for the current discussion on the role of various factors on individual difference in musical achievement. Furthermore, a research synthesis might enable new computational approaches to musical development. Here we present the first meta-analysis on the role of deliberate practice in the domain of musical performance. A final sample size of studies was carefully extracted to satisfy the following criteria: reported durations of task-specific accumulated practice as predictor variables and objectively assessed musical achievement as the target variable. We identified an aggregated effect size of rc = .; % CI [., .] for the relationship between task-relevant practice and musical achievement. Our results corroborate the central role of long-term practice for explaining expert performance in music."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00654/full,John Stewart,"Cognitive Science, in all its guises, has not yet accorded any fundamental importance to the social dimension of human cognition. In order to illustrate the possibilities that have not so far been developed, this article seeks to pursue the idea, first put forward by Durkheim, that the major categories which render conceptual thought possible may actually have a social origin. Durkheim illustrated his thesis, convincingly enough, by examining the societies of Australian aborigines. The aim here is to extend this idea to cover the case of the conceptual categories underpinning modern Western science, as they developed historically first in Ancient Greece, and then at the Renaissance. These major non-empirical concepts include those of abstract Space ; abstract Time ; and a number of canonical logical categories . Sohn-Rethel has proposed that the heart of the conceptual categories in question is to be found in an analysis of the exchange abstraction. This hypothesis will be fleshed out by examining the co-emergence of new social structures and new forms of conceptual thought in the course of historical evolution. This includes the Renaissance, which saw the emergence of both Capitalism and Modern Science; and on the contemporary situation, where the form of social life is dominated by financial speculation which goes together with the advent of automation in the processes of production. It is concluded that Cognitive Science, and in particular the nascent paradigm of Enaction, would do well to broaden its transdisciplinary scope to include the dimensions of sociology and anthropology."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00610/full,"Masaki Ogawa; Chihiro Hiramatsu; Takeharu Seno,","We investigated the effects of different surface qualities of materials on vection strength. Previous studies have extensively examined the stimulus parameters for effective vection induction. However, the effects of surface qualities on vection induction have not been studied at all despite their importance in realistic perception of a scene. As a first step toward understanding the effects of surface qualities on vection, we investigated surface qualities derived from light-reflecting properties of nine material categories commonly encountered in daily life: bark, ceramic, fabric, fur, glass, leather, metal, stone and wood. To relate vection strength with low-level visual features and with subjective impression of materials, we analyzed spatial frequency and participants' ratings of adjective pairs that describe impressions of material categories. Although the nine material categories were perceived differently, there was no main effect of material condition on vection strength. However, multiple regression analyses revealed that vection was partially explained by both spatial frequency and principal components extracted from the subjective impression. These results indicate that although the effect of surface qualities of materials on vection is small, both low-level image-based and perceptual-level processing of surface qualities may influence vection."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00562/full,"Christine E. Parsons,; Katherine S. Young,; Michelle G. Craske; Alan L. Stein; Morten L. Kringelbach,","Sound moves us. Nowhere is this more apparent than in our responses to genuine emotional vocalizations, be they heartfelt distress cries or raucous laughter. Here, we present perceptual ratings and a description of a freely available, large database of natural affective vocal sounds from human infants, adults and domestic animals, the Oxford Vocal Sounds database. This database consists of non-verbal sounds expressing a range of happy, sad, and neutral emotional states. Ratings are presented for the sounds on a range of dimensions from a number of independent participant samples. Perceptions related to valence, including distress, vocalizer mood, and listener mood are presented in Study . Perceptions of the arousal of the sound, listener motivation to respond and valence are presented in Study . Perceptions of the emotional content of the stimuli in both Study and were consistent with the predefined categories . While the adult vocalizations received more extreme valence ratings, rated motivation to respond to the sounds was highest for the infant sounds. The major advantages of this database are the inclusion of vocalizations from naturalistic situations, which represent genuine expressions of emotion, and the inclusion of vocalizations from animals and infants, providing comparison stimuli for use in cross-species and developmental studies. The associated website provides a detailed description of the physical properties of each sound stimulus along with cross-category descriptions."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00649/full,Sarah R. Moore; Yu Fu; Richard A. Depue,"Neurobehavioral models of personality suggest that the salience assigned to particular classes of stimuli vary as a function of traits that reflect both the activity of neurobiological encoding and relevant social experience. In turn, this joint influence modulates the extent that salience influences attentional processes, and hence learning about and responding to those stimuli. Applying this model to the domain of social valuation, we assessed the differential effects on attentional guidance by affiliative cues of a higher-order temperament trait , and attachment style in a sample of women. Attention to affiliative pictures paired with either incentive or neutral pictures was assessed using camera eye-tracking. Trait social closeness and attachment avoidance interacted to modulate fixation frequency on affiliative but not on incentive pictures, suggesting that both traits influence the salience assigned to affiliative cues specifically."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00640/full,"Birgit Kleim,; Hanna A. Thörn; Ulrike Ehlert","Cognitive theories of emotion posit that affective responses may be shaped by how individuals interpret emotion-eliciting situations. This study tested whether individual differences in interpretation bias independently predict trait resilience and depression in medical interns. Interpretation bias and trait resilience scores were assessed in interns prior to their first internship. Depressive symptoms were assessed twice during internship. Nearly half of the sample scored above the cut-off for mild depressive symptoms during internship, a significant rise compared to the initial assessment. Those with a more positive interpretation bias had higher trait resilience and a -fold decreased depressive symptom risk during internship . The predictive power of a positive interpretation bias for decreased depression symptoms held over and above initial depressive symptoms, demographics and trait reappraisal. Assessing positive interpretation bias may have practical utility for predicting future well-being in at risk-populations."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00636/full,"Ricarda I. Schubotz,; Moritz F. Wurm; Marco K. Wittmann; D. Yves von Cramon","Objects are reminiscent of actions often performed with them: knife and apple remind us on peeling the apple or cutting it. Mnemonic representations of object-related actions evoked by the sight of an object may constrain and hence facilitate recognition of unrolling actions. The present fMRI study investigated if and how action codes influence brain activation during action observation. The average number of action codes of sets of objects was rated by a group of n = participants. In an fMRI study, different volunteers were asked to recognize actions performed with the same objects presented in short videos. To disentangle areas reflecting the storage of action codes from those exploiting them, we showed object-compatible and object-incompatible actions. Areas storing action codes were considered to positively co-vary with NAC in both object-compatible and object-incompatible action; due to its role in tool-related tasks, we here hypothesized left anterior inferior parietal cortex . In contrast, areas exploiting action codes were expected to show this correlation only in object-compatible but not incompatible action, as only object-compatible actions match one of the active action codes. For this interaction, we hypothesized ventrolateral premotor cortex to join aIPL due to its role in biasing competition in IPL. We found left anterior intraparietal sulcus and left posterior middle temporal gyrus to co-vary with NAC. In addition to these areas, action codes increased activity in object-compatible action in bilateral PMv, right IPS, and lateral occipital cortex . Findings suggest that during action observation, the brain derives possible actions from perceived objects, and uses this information to shape action recognition. In particular, the number of expectable actions quantifies the activity level at PMv, IPL, and pMTG, but only PMv reflects their biased competition while observed action unfolds."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00634/full,Ruben van de Vijver; Dinah Baer-Henney,"German nouns may alternate from singular to plural in two different ways. Some singular forms that end in a voiceless obstruent have a plural in which this obstruent is voiced. Another alternation concerns the vowel. Some singular forms with a back vowel have a plural form in which this back vowel is front. For each noun it has to be established individually whether it alternates or not. The voicing alternation is phonetically grounded, but the vowel alternation is not. Knowledge about such alternations involves two things. First, it involves knowledge of which words alternate and which words do not and second, it involves the ability to extend the alternations to novel words. We studied the knowledge of which words alternate and the proportion to which they alternate in two corpus studies. We studied the knowledge of speakers concerning which words alternate and what generalizations can be based upon these words by means of a production study. The production study involved words and nonces. We asked twenty year-olds, twenty year-olds, and ten adults to produce the plural for a given singular word and a plural for a given singular nonce. In the corpus study we found that both alternations occur with the same frequency. In the production of alternations in words we found that participants in all age groups make few mistakes. With respect to the production of alternations in nonce words, we found that the proportion of voicing alternations decreases with age, while the proportion of vowel alternations increases. We explain this change in the ability to generalize the alternations to nonces on the basis of the confidence speakers can have in a generalization. Young children have a small lexicon and they can form relatively unreliable generalizations on lexical distributions. They are, however, proficient users of language and have great phonetic experience. They can more confidently form generalizations on the basis of this experience. Adults have a large lexicon and, as a consequence, they can confidently form generalizations based on their lexicon. In addition, they know that many alternations are not based on phonetic considerations."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00647/full,"Stefanie J. Salmon,; Marieke A. Adriaanse; Emely De Vet; Bob M. Fennis; Denise T. D. De Ridder","Self-control relies on a limited resource that can get depleted, a phenomenon that has been labeled ego-depletion. We argue that individuals may differ in their sensitivity to depleting tasks, and that consequently some people deplete their self-control resource at a faster rate than others. In three studies, we assessed individual differences in depletion sensitivity, and demonstrate that depletion sensitivity moderates ego-depletion effects. The Depletion Sensitivity Scale was employed to assess depletion sensitivity. Study employs the DSS to demonstrate that individual differences in sensitivity to ego-depletion exist. Study shows moderate correlations of depletion sensitivity with related self-control concepts, indicating that these scales measure conceptually distinct constructs. Study demonstrates that depletion sensitivity moderates the ego-depletion effect. Specifically, participants who are sensitive to depletion performed worse on a second self-control task, indicating a stronger ego-depletion effect, compared to participants less sensitive to depletion."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00568/full,Lucie Scarbel; Denis Beautemps; Jean-Luc Schwartz; Marc Sato,"One classical argument in favor of a functional role of the motor system in speech perception comes from the close-shadowing task in which a subject has to identify and to repeat as quickly as possible an auditory speech stimulus. The fact that close-shadowing can occur very rapidly and much faster than manual identification of the speech target is taken to suggest that perceptually induced speech representations are already shaped in a motor-compatible format. Another argument is provided by audiovisual interactions often interpreted as referring to a multisensory-motor framework. In this study, we attempted to combine these two paradigms by testing whether the visual modality could speed motor response in a close-shadowing task. To this aim, both oral and manual responses were evaluated during the perception of auditory and audiovisual speech stimuli, clear or embedded in white noise. Overall, oral responses were faster than manual ones, but it also appeared that they were less accurate in noise, which suggests that motor representations evoked by the speech input could be rough at a first processing stage. In the presence of acoustic noise, the audiovisual modality led to both faster and more accurate responses than the auditory modality. No interaction was however, observed between modality and response. Altogether, these results are interpreted within a two-stage sensory-motor framework, in which the auditory and visual streams are integrated together and with internally generated motor representations before a final decision may be available."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00632/full,Sarah Robins; Dina Ghosh; Nicole Rosales; Rebecca Treiman,"When formal literacy instruction begins, around the age of or , children from families low in socioeconomic status tend to be less prepared than children from families of higher SES. The goal of our study is to explore one route through which SES may influence children's early literacy skills: informal conversations about letters. The study builds on previous studies of parent–child conversations that show how U. S. parents and their young children talk about writing and provide preliminary evidence about similarities and differences in parent–child conversations as a function of SES. Focusing on parents and children aged three to five, we conducted five separate analyses of these conversations, asking whether and how family SES influences the previously established patterns. Although we found talk about letters in both upper and lower SES families, there were differences in the nature of these conversations. The proportion of letter talk utterances that were questions was lower in lower SES families and, of all the letter names that lower SES families talked about, more of them were uttered in isolation rather than in sequences. Lower SES families were especially likely to associate letters with the child's name, and they placed more emphasis on sequences in alphabetic order. We found no SES differences in the factors that influenced use of particular letter names , but there were SES differences in two-letter sequences . Focusing on the alphabet and on associations between the child's name and the letters within it may help to interest the child in literacy activities, but they many not be very informative about the relationship between letters and words in general. Understanding the patterns in parent–child conversations about letters is an important first step for exploring their contribution to children's early literacy skills and school readiness."
